unique_identifier,location_name,address_line1,address_line2,address_line3,address_city,address_county,address_post_code,country,ladnm,lsoa21,lsoa21nm,defibrillators_availability,defibrillators_access_type,lat,long,county
2558824A-B258-4CBC-9FD8-B32B007AC532,Wincanton,Wincanton,Fourmarts Road,Martland Park,Wigan,Wigan,WN5 0LR,England,Wigan,E01006361,Wigan 010E,24/7 Access,Public,53.5563,-2.67878,Greater Manchester
A9CE3CA3-2778-4493-A695-AEBE00EA5213,Gathurst Railway Station,Gathurst Railway Station,Gathurst Road,Gathurst,Orrell,Wigan,WN5 0LW,England,Wigan,E01006396,Wigan 011B,24/7 Access,Public,53.556309,-2.6876998,Greater Manchester
E768C012-9E4E-455F-9C2D-AECC00E33FBA,One Vision Media,Hunter Lodge,Hunter Road,,Wigan,Wigan,WN5 0QD,England,Wigan,E01006361,Wigan 010E,Varied Access,Restricted,53.5490985,-2.6640684,Greater Manchester
E96B9AD4-7BFE-4CD7-84F9-B29600F470DF,Marks & Spencer Wigan Robin Sf,Unit 4,,,Wigan,Wigan,WN5 0UH,England,Wigan,E01006350,Wigan 010A,Varied Access,Restricted,53.5455,-2.65206,Greater Manchester
A6CF20D1-E074-442A-A2AE-AE8400EB47A7,Greater Manchester Police,Wigan Police Station,Robin Park Road,,Wigan,Wigan,WN5 0UP,England,Wigan,E01006352,Wigan 015B,24/7 Access,Public,53.54403,-2.65638,Greater Manchester
5D3E9AAA-EFFA-4D9B-84C7-B09300D74E29,Wigan,Wigan Fire Station,Robin Park Road,Wigan,Wigan,Wigan,WN5 0UU,England,Wigan,E01006349,Wigan 015A,24/7 Access,Public,53.5409799,-2.6508224,Greater Manchester
128907E0-5A72-4C73-938D-B17600C16F19,,St James Presbytery,St James Road,,Orrell,Wigan,WN5 7AA,England,Wigan,E01006365,Wigan 018D,Varied Access,Restricted,53.5296,-2.71386,Greater Manchester
8912B34D-F67A-4C75-BDB1-B0B200C1415E,Newfold School,Newfold School,St James Rd,Orrell,Wigan,Lancashire,WN5 7BD,England,Wigan,E01006365,Wigan 018D,Varied Access,Restricted,53.5275116,-2.71515656,Greater Manchester
A5606E97-9078-43CC-83E1-AE44014C15EF,Bispham Hall Recreation Club,Smethurst Road,Billinge,,Wigan,Wigan,WN5 7DW,England,Wigan,E01006366,Wigan 018E,24/7 Access,Public,53.5220609,-2.7171311,Greater Manchester
667D46E2-2203-48ED-8076-AE8300F2BBC9,Ymca,121 Winstanley Road,,,Orrell,Wigan,WN5 7XE,England,Wigan,E01006364,Wigan 018C,24/7 Access,Public,53.5284907,-2.7060613,Greater Manchester
9AE1B999-8AB6-45C6-87C2-AE0D01264E0B,Winstanley Tennis Club,Winstanley Tennis Club,Hall Lane,,Billinge,Wigan,WN5 7XN,England,Wigan,E01006364,Wigan 018C,24/7 Access,Public,53.5281973,-2.702451,Greater Manchester
19D15404-2C78-4B3F-915A-B1B500E65C66,,Black Scorpion Karate,Pemberton Business Centre,Richmond Hill,Wigan,Wigan,WN5 8AA,England,Wigan,E01006358,Wigan 014D,Varied Access,Public,53.5379,-2.67812,Greater Manchester
6742A0FF-55E4-4C2B-9013-B05F00973960,Tesco Pemberton,751 Ormskirk Rd,Pemberton,Wigan,Wigan,Wigan,WN5 8AX,England,Wigan,E01006358,Wigan 014D,Varied Access,Public,53.5361356,-2.683556,Greater Manchester
F5F1CE78-9F6A-4AD0-BA96-B0D900EE115C,Pemberton Old Brass Band,Pemberton Old Brass Band,Enfield Street,,Wigan,Wigan,WN5 8DZ,England,Wigan,E01006354,Wigan 014B,24/7 Access,Public,53.5352,-2.67531,Greater Manchester
9DB22E06-25E0-4073-ADA1-B20900CD6806,Amspec Ltd,Unit 3,Kilshaw Street,Pemberton,Wigan,Wigan,WN5 8EA,England,Wigan,E01006359,Wigan 014E,Varied Access,Public,53.5333,-2.67639,Greater Manchester
23EF88E5-DDDB-41D4-98EC-B0AB00FF18F5,,Kilshaw Court,2-4 Kilshaw Street,Pemberton,Wigan,Wigan,WN5 8EN,England,Wigan,E01006358,Wigan 014D,Varied Access,Public,53.5316,-2.67794,Greater Manchester
0A83CFD0-F34E-4C73-95EE-AFF7010834DA,,Fishergate Inn,52 Orrell Road,,Orrell,Wigan,WN5 8HD,England,Wigan,E01006399,Wigan 011E,24/7 Access,Public,53.5371798,-2.6879937,Greater Manchester
F90C8783-E788-4D41-8AD3-B15600E11A92,Orrell Post Methodist Church,Orrell Post,Orrell Road,Orrell,Orrell,Wigan,WN5 8HG,England,Wigan,E01006362,Wigan 018A,24/7 Access,Public,53.54005432,-2.7036128,Greater Manchester
76C66990-47DB-4791-A725-B22E017BA84D,Expanse Learning,Orrell Lodge,Orrell Road,,Orrell,Wigan,WN5 8HJ,England,Wigan,E01006399,Wigan 011E,Varied Access,Restricted,53.5381,-2.69314,Greater Manchester
5FD70E33-2149-4209-A6F0-AE1E00926C8C,,Abode Sales And Lettings Estate Agents,2 Sefton Road,Orrell,Orrell,Wigan,WN5 8UP,England,Wigan,E01006365,Wigan 018D,24/7 Access,Public,53.5337944,-2.71381402,Greater Manchester
F97483DE-38D0-4656-9D5C-B22D009B5F69,,St Cuthberts Catholic Primary School,Thorburn Road,,Wigan,Wigan,WN5 9LW,England,Wigan,E01006359,Wigan 014E,Varied Access,Restricted,53.5391,-2.6725,Greater Manchester
CE0FFC3C-7A32-4509-A369-B23300E9E05B,,St Cuthberts Catholic Primary School,Thorburn Road,,Wigan,Wigan,WN5 9LW,England,Wigan,E01006359,Wigan 014E,Varied Access,Restricted,53.5391,-2.6725,Greater Manchester
A0BE1352-B645-4C38-A9C2-B41200F6C090,Norley Hall Adventure Playground ,Lamberhead Road,Norley Hall,Pemberton,Wigan,Wigan,WN5 9TU,England,Wigan,E01006358,Wigan 014D,Varied Access,Restricted,53.53842746,-2.676125368,Greater Manchester
C560823C-CAB1-4A63-878E-B20A00B8C069,,The Old Central Park Site,Montrose Avenue,,Wigan,Greater Manchester,WN5 9XL,England,Wigan,E01006357,Wigan 010C,Varied Access,Restricted,53.54327497,-2.675994773,Greater Manchester
8EBEE957-04E6-4167-A3C1-AE2601350D82,The Wiper Company,1 Wigan Road,,,Standish,Wigan,WN6 0BG,England,Wigan,E01006229,Wigan 002A,24/7 Access,Public,53.5839226,-2.6587978,Greater Manchester
4AAA95E7-B343-47CE-9C1B-AE260137CC30,Standish Methodist Church,High Street,,,Standish,,WN6 0HA,England,Wigan,E01006229,Wigan 002A,Varied Access,Public,53.58583069,-2.663527012,Greater Manchester
CABC19FF-8B1B-4664-8984-AE2601340F07,Aldi,Aldi,2 Preston Road,,Standish,Wigan,WN6 0HS,England,Wigan,E01006319,Wigan 001D,24/7 Access,Public,53.58649,-2.66453,Greater Manchester
4EAB13FE-4B57-47DE-8780-AE260138DDFA,St Wilfrid's Church Hall,Church Street,,,Standish,Wigan,WN6 0JT,England,Wigan,E01006229,Wigan 002A,Varied Access,Public,53.5859143,-2.6611098,Greater Manchester
21D88D9B-E174-480B-AF04-AD3C00971030,My Life,Thompson House Equestrian Centre,Pepper Lane,,Standish,Wigan,WN6 0PP,England,Wigan,E01006315,Wigan 001A,24/7 Access,Public,53.5981693,-2.6839305,Greater Manchester
9528C181-B5BF-459F-8F5A-B03A0092F459,The Foresters Arms,The Foresters Arms,"41, Shevington Moor","Standish, Wigan",Standish,Wigan,WN6 0SQ,England,Wigan,E01006316,Wigan 001B,24/7 Access,Public,53.59003067,-2.68844461,Greater Manchester
904ED503-D3FC-4525-B3E0-B0CB011436D3,St Marie's Bowling Club,St Marie's Church,13 Almond Brook Rd,,Standish Nr Wigan,Lancashire,WN6 0TB,England,Wigan,E01006316,Wigan 001B,24/7 Access,Public,53.5845871,-2.67213273,Greater Manchester
64121087-2480-45A5-B16F-B07300AEB2DD,,Wood Fold Primary School,Green Lane,,Standish,Wigan,WN6 0TS,England,Wigan,E01006229,Wigan 002A,Varied Access,Restricted,53.584052,-2.6662921,Greater Manchester
A12780BB-58BC-44A8-8897-B09A00DBB136,Standish Leisure Centre,Standish Leisure Centre,Rectory Lane,Standish,Wigan,Lancs,WN6 0XB,England,Wigan,E01006230,Wigan 002B,24/7 Access,Public,53.587242,-2.652011,Greater Manchester
B47D5B38-FADD-43DE-97C0-B1A000BB7A94,Standish Leisure Centre,Standish Leisure Centre,Rectory Lane,,Standish,Wigan,WN6 0XB,England,Wigan,E01006230,Wigan 002B,24/7 Access,Public,53.58754,-2.65271,Greater Manchester
CC1A793C-8FA9-4251-967B-B2E500F6B956,Standish Leisure Centre,Standish Leisure Centre,"Rectory Lane, Standish",Wigan,Standish,Wigan,WN6 0XB,England,Wigan,E01006230,Wigan 002B,Varied Access,Restricted,53.5871,-2.65586,Greater Manchester
1CBF0459-9203-4401-A61B-B35500C3ACC0,Mast Shape Ltd,Unit 10d Bradley Hall Trading Estate,Bradley Lane,,Standish,Wigan,WN6 0XQ,England,Wigan,E01006237,Wigan 002D,24/7 Access,Public,53.5955493,-2.648738408,Greater Manchester
FE828967-CF3A-48C5-8A70-B3F600AA31EE,Bradley Hall Trading Estate Sunbelt Rentals,Unit 74l Bradley Hall Trading Estate,Bradley Lane,,Standish,Wigan,WN6 0XQ,England,Wigan,E01006237,Wigan 002D,Varied Access,Restricted,53.5922,-2.65365,Greater Manchester
FEFFB3C1-AF4A-4E22-A7F7-B40B00A52F97,North West Power - Sunbelt Rentals,74b Bradley Hall Trading Estate,,,Standish,Wigan,WN6 0XQ,England,Wigan,E01006237,Wigan 002D,Varied Access,Restricted,53.59446285,-2.652535049,Greater Manchester
A1195654-24BD-42BF-8366-B0D600BA2663,"Springfield,Beechhill And Gidlow Community Corner.",55a Park Road,,,Wigan,Greater Manchester,WN6 7AA,England,Wigan,E01006371,Wigan 008D,24/7 Access,Public,53.5521,-2.64286,Greater Manchester
EAB1B411-5E3B-4B2F-BF10-B057008F3309,Tesco Express,402 Gidlow Lane,,,Wigan,Wigan,WN6 7PL,England,Wigan,E01006255,Wigan 005C,Varied Access,Restricted,53.5596034,-2.6464639,Greater Manchester
B5EA27CE-BDB0-4689-8F32-B39A00A9B948,St John Fisher Catholic High School,St John Fisher Catholic High School,Baytree Road,,Wigan,Wigan,WN6 7RN,England,Wigan,E01006254,Wigan 005B,Varied Access,Restricted,53.5579,-2.65272,Greater Manchester
399E7C37-8B86-4E7B-886F-B39A00E8E467,,St John Fisher Catholic High School,Baytree Road,,Wigan,Wigan,WN6 7RN,England,Wigan,E01006254,Wigan 005B,Varied Access,Restricted,53.5579,-2.65272,Greater Manchester
55C6F27C-EA19-41B5-B14F-B39A00D02B05,,St John Fisher Catholic High School,Baytree Road,,Wigan,Wigan,WN6 7RN,England,Wigan,E01006254,Wigan 005B,Varied Access,Restricted,53.5579,-2.65272,Greater Manchester
E4D938E6-4B4D-4FCD-9AF7-AFBE00837A76,Shevington High School,Shevington High School,Shevington Lane,,Shevington,Wigan,WN6 8AB,England,Wigan,E01006318,Wigan 003E,Varied Access,Public,53.5799704,-2.6840053,Greater Manchester
81E1D8F3-B8CE-47DB-A0DB-AFBE0079D912,,Shevington High School,Shevington Lane,,Shevington,Wigan,WN6 8AB,England,Wigan,E01006318,Wigan 003E,Varied Access,Public,53.5799704,-2.6840053,Greater Manchester
20497E26-BB73-455B-B343-ADEF007AFE29,,Shevington High School,Shevington Lane,,Shevington,Wigan,WN6 8AB,England,Wigan,E01006318,Wigan 003E,Varied Access,Restricted,53.5799704,-2.6840053,Greater Manchester
C767A3B6-EA1C-4D77-9007-ADF600ADBE53,Shevington Conservative Club,25 Miles Lane,,,Shevington,Wigan,WN6 8EB,England,Wigan,E01006314,Wigan 003D,24/7 Access,Public,53.5720367,-2.6959431,Greater Manchester
DBFA381F-6695-47B5-9C57-B1A200F6CA8B,Shevington Community And Recreational Centre,Shevington Community Recreation Centre,Vicarage Lane,,Shevington,Wigan,WN6 8HP,England,Wigan,E01006313,Wigan 003C,24/7 Access,Public,53.5686,-2.69093,Greater Manchester
4E6A0A02-2E2B-4DDD-B785-AFE5012E2D6B,,"92, Crooke Hall Road",,,Standish Lower Ground,Lancashire,WN6 8LR,England,Wigan,E01006313,Wigan 003C,24/7 Access,Public,53.56077194,-2.67793012,Greater Manchester
